EmployeeID,FullName,Age,Gender,Department,Designation,EducationQualification,MonthlySalary,DateOfJoining,YearsWithCompany,YearsInRole,AppraisalRating,TrainingHours,DoesOvertime,JobSatisfaction,WorkLifeBalance,MaritalStatus,PreviousCompanies,DistanceFromHome,LeavesTaken,City,LeftCompany
EMP20230168,Diya Gopal,56,Other,Accounts,Accounts Officer,Diploma,116633,2015-12-17,10,0,1,38,Yes,2,3,Married,3,5.3,23,Mumbai,Yes
EMP20230169,Shray Kapoor,47,Female,Sales,HR Executive,B.Tech,15646,2021-12-29,4,4,2,20,Yes,1,1,Married,3,27.0,25,Pune,No
EMP20230170,Tara Ramakrishnan,43,Male,Accounts,Sales Associate,M.Com,98063,2019-02-28,6,6,3,40,Yes,5,4,Single,1,1.4,2,Bengaluru,No
EMP20230171,Shalv Hegde,31,Female,Accounts,Office Assistant,B.Tech,76858,2020-09-01,5,4,2,33,Yes,2,3,Single,4,25.1,0,Pune,Yes
EMP20230172,Ranbir Gala,57,Other,HR,HR Executive,B.Tech,38546,2016-08-07,9,4,2,55,Yes,1,2,Married,4,18.6,3,Mumbai,No
EMP20230173,Dishani Hora,51,Female,Accounts,Office Assistant,MBA,99932,2022-09-08,3,3,4,57,Yes,5,4,Married,1,12.6,8,Chennai,No
EMP20230174,Vihaan Lanka,33,Female,IT,Office Assistant,BA,34230,2024-01-15,1,1,1,1,No,5,3,Single,0,8.8,7,Chennai,Yes
EMP20230175,Farhan Kade,38,Other,IT,Software Engineer,BA,74813,2024-01-28,1,0,4,56,No,4,1,Divorced,1,6.9,26,Mumbai,Yes
EMP20230176,Tejas Bhagat,56,Other,Accounts,HR Executive,MBA,50872,2023-04-17,2,0,5,50,Yes,5,1,Single,5,29.9,26,Hyderabad,Yes
EMP20230177,Tiya Bora,23,Female,Admin,Office Assistant,M.Com,54746,2016-01-05,9,9,2,3,No,2,1,Divorced,5,35.0,7,Pune,Yes
EMP20230178,Dhanuk Kohli,23,Female,Sales,Office Assistant,M.Com,81358,2022-11-06,3,1,5,34,No,2,3,Single,1,41.2,13,Pune,No
EMP20230179,Madhav Doctor,38,Female,Admin,Accounts Officer,Diploma,89016,2019-04-27,6,1,3,47,No,3,2,Single,1,43.5,19,Bengaluru,No
EMP20230180,Lagan Ranganathan,58,Female,Admin,Sales Associate,MBA,35985,2019-01-11,6,3,4,56,Yes,4,4,Single,1,24.2,2,Pune,No
EMP20230181,Yashvi Deol,58,Male,Admin,Accounts Officer,Diploma,71307,2019-07-31,6,0,3,28,No,1,3,Married,3,11.4,23,Pune,No
EMP20230182,Nakul Ghosh,57,Other,IT,Software Engineer,BA,118002,2016-11-03,9,3,3,53,No,3,1,Single,3,15.8,2,Mumbai,No
EMP20230183,Nayantara Gole,53,Male,Admin,HR Executive,M.Com,25430,2017-08-10,8,1,2,42,No,4,2,Divorced,4,42.3,6,Pune,No
EMP20230184,Divij Aurora,32,Female,Accounts,Sales Associate,BA,20517,2020-02-11,5,1,2,4,No,2,2,Married,3,5.4,10,Kolkata,Yes
EMP20230185,Yuvaan Bajwa,44,Female,HR,Accounts Officer,Diploma,55112,2020-07-01,5,5,4,57,No,2,1,Single,1,9.2,16,Bengaluru,No
EMP20230186,Azad Kale,51,Other,Accounts,Software Engineer,MBA,21481,2020-04-10,5,4,5,38,No,5,1,Married,3,7.0,29,Hyderabad,No
EMP20230187,Rohan Dhillon,50,Female,Admin,Office Assistant,BA,50681,2023-03-19,2,2,5,35,No,3,4,Married,2,39.3,16,Delhi,No
EMP20230188,Jayesh Bassi,35,Other,Sales,Sales Associate,Diploma,109845,2021-02-03,4,3,3,9,No,4,3,Single,3,37.3,26,Bengaluru,No
EMP20230189,Seher Saxena,33,Male,HR,Software Engineer,MBA,48419,2022-05-23,3,0,1,17,No,3,2,Single,0,8.7,24,Kolkata,No
EMP20230190,Onkar Vohra,37,Other,Admin,HR Executive,Diploma,36753,2023-05-21,2,0,1,14,No,5,1,Divorced,0,42.6,7,Bengaluru,No
EMP20230191,Hunar Deshmukh,38,Female,HR,Office Assistant,MBA,70942,2020-10-10,5,5,5,17,No,1,1,Married,0,43.5,5,Mumbai,No
EMP20230192,Jivika Loyal,41,Male,Admin,Office Assistant,Diploma,19565,2021-12-01,4,3,2,28,No,5,1,Single,0,45.7,4,Hyderabad,Yes
EMP20230193,Anvi Bhat,29,Female,Admin,Office Assistant,MBA,63890,2016-04-28,9,1,3,13,No,2,4,Single,2,5.6,1,Mumbai,No
EMP20230194,Vaibhav Majumdar,23,Female,IT,Office Assistant,Diploma,35708,2018-09-17,7,3,1,39,Yes,1,4,Single,5,17.0,25,Kolkata,No
EMP20230195,Renee Chauhan,33,Female,Sales,Sales Associate,M.Com,95674,2020-03-18,5,1,3,40,No,3,2,Divorced,2,23.5,18,Delhi,No
EMP20230196,Parinaaz Grover,27,Other,Accounts,Sales Associate,Diploma,111446,2016-05-17,9,9,4,8,Yes,4,4,Single,0,38.8,25,Pune,No
EMP20230197,Riya Grover,38,Male,HR,Accounts Officer,M.Com,73119,2021-06-29,4,0,1,4,Yes,1,4,Married,1,44.7,2,Kolkata,Yes
EMP20230198,Dharmajan Zachariah,22,Male,Accounts,Office Assistant,B.Tech,52988,2016-05-13,9,8,3,1,Yes,1,4,Divorced,3,35.9,8,Chennai,No
EMP20230199,Ehsaan Atwal,52,Other,Admin,Software Engineer,BA,57581,2023-09-02,2,0,5,46,Yes,5,4,Divorced,3,22.4,14,Chennai,No
EMP20230200,Lavanya Vasa,47,Other,Accounts,Sales Associate,MBA,59182,2015-08-24,10,7,5,24,No,3,2,Married,0,45.6,13,Pune,No
EMP20230201,Hridaan Ravel,43,Other,HR,Software Engineer,Diploma,95844,2015-09-29,10,10,5,47,No,3,4,Married,2,17.7,11,Delhi,No
EMP20230202,Zara Sharaf,53,Other,HR,HR Executive,B.Tech,68987,2022-03-01,3,3,3,39,Yes,4,2,Divorced,2,5.5,0,Delhi,Yes
EMP20230203,Lakshit Das,40,Other,HR,HR Executive,Diploma,60645,2022-05-21,3,0,1,18,Yes,5,4,Single,3,42.9,9,Pune,No
EMP20230204,Ira Swamy,60,Female,Accounts,Software Engineer,Diploma,82056,2019-07-31,6,3,5,43,No,3,1,Divorced,0,28.9,10,Mumbai,No
EMP20230205,Anika Srinivasan,24,Male,HR,Software Engineer,M.Com,78196,2022-09-17,3,3,1,44,Yes,2,3,Married,3,43.7,12,Pune,No
EMP20230206,Lavanya Dani,33,Other,IT,Sales Associate,MBA,22151,2023-06-12,2,2,2,0,Yes,3,3,Single,2,13.9,13,Bengaluru,No
EMP20230207,Prerak Borra,54,Male,IT,Sales Associate,M.Com,112892,2019-01-17,6,5,4,44,No,4,4,Married,3,20.5,22,Delhi,No
EMP20230208,Anika Kohli,32,Male,IT,HR Executive,M.Com,27333,2023-12-25,2,2,3,58,No,2,1,Divorced,3,10.0,26,Mumbai,No
EMP20230209,Divit Bali,36,Male,IT,Accounts Officer,MBA,106757,2019-03-28,6,3,5,15,No,1,4,Married,4,30.1,19,Pune,No
EMP20230210,Shamik Batra,32,Female,Sales,Software Engineer,M.Com,115599,2015-10-11,10,0,4,28,Yes,1,1,Married,2,48.8,28,Chennai,Yes
EMP20230211,Taimur Deo,23,Other,Sales,Sales Associate,M.Com,40406,2018-11-03,7,7,4,44,No,1,3,Divorced,0,15.6,3,Kolkata,No
EMP20230212,Samaira Kaur,36,Other,Admin,Software Engineer,B.Tech,87239,2020-08-22,5,3,4,35,Yes,5,4,Married,3,10.4,12,Delhi,No
EMP20230213,Trisha Ramesh,57,Other,Accounts,Office Assistant,Diploma,47849,2016-12-21,9,4,2,7,No,5,3,Divorced,1,33.9,17,Bengaluru,Yes
EMP20230214,Taran Chadha,41,Male,Admin,HR Executive,Diploma,85154,2020-11-05,5,4,1,58,No,1,2,Married,4,1.8,11,Bengaluru,Yes
EMP20230215,Shayak Dara,42,Male,Accounts,HR Executive,MBA,54611,2023-10-18,2,1,2,25,No,5,1,Married,1,45.9,10,Bengaluru,No
EMP20230216,Armaan Kumer,53,Male,Sales,Office Assistant,Diploma,30634,2018-05-21,7,6,1,12,Yes,5,2,Married,4,28.5,27,Mumbai,No
EMP20230217,Advika Kanda,37,Other,Admin,HR Executive,B.Tech,81088,2015-08-04,10,1,5,51,Yes,1,1,Divorced,2,35.1,16,Delhi,Yes
EMP20230218,Yasmin Garde,22,Female,Accounts,HR Executive,B.Tech,37175,2021-06-10,4,0,4,35,No,2,1,Divorced,5,26.5,30,Bengaluru,Yes
EMP20230219,Veer Sura,30,Female,HR,HR Executive,M.Com,54446,2021-02-22,4,3,4,17,Yes,1,1,Married,2,7.5,25,Bengaluru,Yes
EMP20230220,Shamik Dar,53,Female,Sales,Office Assistant,Diploma,68712,2016-05-10,9,4,1,48,No,2,4,Married,5,1.7,4,Chennai,Yes
EMP20230221,Ritvik Dani,42,Female,IT,Sales Associate,B.Tech,36179,2022-10-25,3,2,2,20,No,1,1,Married,3,40.9,26,Pune,Yes
EMP20230222,Hiran Devi,37,Other,Accounts,Software Engineer,M.Com,83768,2021-04-12,4,0,1,19,Yes,2,1,Married,5,47.3,21,Kolkata,Yes
EMP20230223,Mishti Soni,44,Male,Accounts,HR Executive,B.Tech,117304,2020-09-03,5,5,1,10,Yes,3,1,Divorced,2,27.5,29,Chennai,Yes
EMP20230224,Aarush Singhal,35,Female,Admin,Office Assistant,BA,112692,2018-01-29,7,6,4,28,Yes,5,4,Married,3,35.1,3,Kolkata,No
EMP20230225,Kavya Baria,42,Male,Sales,HR Executive,M.Com,71675,2018-02-13,7,2,4,30,No,4,3,Divorced,5,10.1,26,Mumbai,No
EMP20230226,Vritika Kadakia,36,Female,IT,Software Engineer,Diploma,72334,2020-12-11,5,5,3,6,Yes,5,3,Single,3,35.0,12,Delhi,No
EMP20230227,Taran Bajaj,51,Female,HR,Office Assistant,BA,29037,2017-11-28,8,2,5,1,No,2,4,Married,2,13.2,14,Pune,No
EMP20230228,Jayesh Chandra,53,Female,Accounts,Accounts Officer,M.Com,60897,2017-11-26,8,6,4,46,No,1,2,Married,1,7.9,30,Kolkata,Yes
EMP20230229,Dhruv Behl,25,Male,IT,Accounts Officer,MBA,114514,2021-09-04,4,4,5,59,Yes,4,1,Married,0,31.8,27,Delhi,No
EMP20230230,Mannat Kale,57,Female,HR,Office Assistant,B.Tech,111311,2024-01-21,1,0,2,36,Yes,4,2,Single,1,14.0,14,Pune,No
EMP20230231,Indrajit Ramaswamy,46,Male,IT,Accounts Officer,Diploma,99691,2022-11-02,3,3,2,21,No,1,1,Divorced,4,2.0,27,Delhi,Yes
EMP20230232,Adah Atwal,41,Male,HR,Software Engineer,Diploma,117468,2024-05-21,1,0,1,39,No,5,1,Married,2,43.3,23,Hyderabad,No
EMP20230233,Manikya Batta,29,Other,Sales,Software Engineer,B.Tech,44208,2016-01-15,9,4,1,26,No,1,3,Divorced,3,42.7,4,Kolkata,Yes
EMP20230234,Kashvi Babu,41,Other,HR,Office Assistant,B.Tech,33926,2018-03-17,7,6,5,19,Yes,5,4,Divorced,4,15.4,10,Delhi,No
EMP20230235,Onkar Kaur,28,Other,Sales,Office Assistant,BA,73684,2019-05-07,6,2,5,17,No,1,3,Single,4,22.0,24,Pune,Yes
EMP20230236,Rasha Chokshi,24,Other,Accounts,Sales Associate,Diploma,38705,2019-08-21,6,6,5,3,Yes,2,3,Single,3,12.0,19,Bengaluru,No
EMP20230237,Hrishita Yohannan,22,Male,Admin,Accounts Officer,B.Tech,36928,2021-08-29,4,3,4,51,No,5,4,Married,0,46.1,10,Hyderabad,No
EMP20230238,Sara Keer,24,Other,Admin,Software Engineer,BA,25162,2022-10-07,3,1,4,18,Yes,3,3,Divorced,4,4.0,5,Hyderabad,No
EMP20230239,Purab Vyas,27,Female,Admin,Office Assistant,Diploma,48167,2019-12-30,6,1,4,13,No,5,2,Married,0,19.2,11,Delhi,No
EMP20230240,Mahika Dass,58,Male,HR,HR Executive,BA,19692,2017-02-24,8,0,4,57,Yes,5,1,Married,0,48.7,12,Chennai,No
EMP20230241,Mishti Chaudhary,26,Female,Accounts,Sales Associate,MBA,110728,2017-10-15,8,2,4,7,Yes,2,2,Divorced,4,14.6,0,Bengaluru,Yes
EMP20230242,Taran Dutt,55,Female,Accounts,Office Assistant,Diploma,96252,2019-03-02,6,4,5,10,Yes,4,3,Married,1,9.0,26,Kolkata,No
EMP20230243,Shamik Bumb,53,Male,Sales,Accounts Officer,MBA,40475,2015-06-16,10,2,3,32,No,5,2,Single,2,1.1,1,Delhi,No
EMP20230244,Alia Sankar,59,Other,IT,Accounts Officer,MBA,110047,2024-06-05,1,1,2,4,No,5,4,Divorced,4,11.8,10,Kolkata,Yes
EMP20230245,Bhavin Kala,24,Male,IT,Software Engineer,Diploma,51782,2022-06-16,3,2,3,17,No,2,1,Single,0,34.7,14,Hyderabad,Yes
EMP20230246,Rati Wable,23,Female,Sales,Office Assistant,MBA,93750,2021-01-26,4,1,3,7,No,5,1,Divorced,0,31.9,29,Kolkata,No
EMP20230247,Azad Wali,47,Female,IT,Sales Associate,B.Tech,109582,2021-10-03,4,0,4,52,Yes,4,1,Divorced,3,21.9,5,Bengaluru,Yes
EMP20230248,Sahil Shroff,35,Other,Sales,Software Engineer,MBA,65830,2023-09-16,2,1,4,0,Yes,2,2,Single,5,37.0,21,Hyderabad,No
EMP20230249,Misha Tandon,30,Other,Sales,Software Engineer,BA,28467,2020-10-11,5,0,5,37,No,5,2,Single,5,32.0,16,Pune,Yes
EMP20230250,Arnav Balan,34,Male,IT,Accounts Officer,M.Com,81266,2021-07-12,4,4,2,22,No,4,3,Married,3,41.4,17,Bengaluru,No
EMP20230251,Fateh Dixit,51,Other,Admin,Office Assistant,M.Com,74635,2017-03-01,8,3,2,33,Yes,3,3,Divorced,1,17.4,13,Mumbai,No
EMP20230252,Seher Khanna,60,Other,IT,Office Assistant,BA,86882,2022-07-19,3,2,1,41,Yes,3,1,Single,1,25.8,15,Pune,Yes
EMP20230253,Dharmajan Wason,22,Female,Sales,HR Executive,BA,88766,2019-09-06,6,3,4,57,Yes,1,4,Married,3,23.1,4,Chennai,No
EMP20230254,Kavya Keer,54,Male,HR,Accounts Officer,BA,98048,2018-02-19,7,2,1,2,Yes,5,3,Married,3,18.1,22,Mumbai,No
EMP20230255,Seher Sagar,34,Male,IT,Software Engineer,M.Com,79369,2023-04-22,2,2,3,40,No,5,2,Married,4,48.2,24,Mumbai,No
EMP20230256,Saanvi Gola,50,Other,Accounts,Accounts Officer,MBA,22840,2018-07-17,7,2,1,21,Yes,1,4,Divorced,0,7.3,20,Bengaluru,Yes
EMP20230257,Madhup Basak,40,Male,Admin,HR Executive,MBA,57394,2024-05-05,1,0,1,12,No,3,3,Divorced,1,2.6,1,Bengaluru,Yes
EMP20230258,Kabir Subramanian,39,Female,Admin,Sales Associate,M.Com,26995,2017-02-06,8,6,3,4,Yes,3,4,Married,1,1.9,13,Mumbai,No
EMP20230259,Diya Kashyap,52,Male,IT,HR Executive,MBA,101496,2018-03-07,7,0,2,58,No,2,2,Single,1,47.3,0,Hyderabad,Yes
EMP20230260,Shanaya Dyal,31,Male,HR,HR Executive,Diploma,78774,2022-06-11,3,2,5,18,No,3,2,Married,4,2.3,7,Pune,No
EMP20230261,Eshani Chadha,45,Male,IT,Sales Associate,Diploma,26515,2017-04-16,8,7,4,60,Yes,1,4,Divorced,3,38.7,11,Mumbai,Yes
EMP20230262,Manjari Dalal,34,Female,Admin,Sales Associate,MBA,84329,2023-04-22,2,2,3,40,No,1,2,Divorced,5,41.7,26,Kolkata,No
EMP20230263,Abram Bora,29,Other,Admin,HR Executive,B.Tech,70511,2021-01-04,4,2,5,23,No,4,1,Married,1,12.6,11,Pune,No
EMP20230264,Riaan Ramaswamy,59,Other,Admin,Software Engineer,Diploma,72954,2017-07-20,8,3,5,25,Yes,3,3,Single,2,13.0,10,Delhi,No
EMP20230265,Aaryahi Bahri,34,Other,Accounts,HR Executive,MBA,89287,2019-05-27,6,6,4,42,No,4,4,Married,2,12.2,26,Chennai,No
EMP20230266,Kabir Mangal,52,Female,Sales,HR Executive,MBA,84022,2020-10-31,5,5,4,42,No,5,1,Single,2,24.8,11,Hyderabad,Yes
EMP20230267,Sana Bhavsar,51,Other,HR,Sales Associate,BA,108124,2016-08-29,9,6,4,44,Yes,1,3,Married,5,47.7,6,Bengaluru,No
EMP20230268,Tarini Zachariah,29,Female,Sales,Office Assistant,B.Tech,64330,2019-02-06,6,0,3,60,Yes,2,3,Divorced,1,12.9,26,Hyderabad,No
EMP20230269,Manjari Gopal,23,Female,HR,Accounts Officer,MBA,65807,2019-01-14,6,3,2,16,No,1,3,Married,3,15.4,28,Mumbai,Yes
EMP20230270,Charvi Sagar,48,Male,Sales,Sales Associate,M.Com,67902,2018-11-06,7,2,5,15,No,5,2,Married,2,13.9,2,Bengaluru,No
EMP20230271,Divij Raval,57,Female,Sales,HR Executive,Diploma,71454,2020-04-12,5,0,4,23,Yes,1,1,Married,4,9.4,10,Delhi,Yes
EMP20230272,Shayak Varughese,49,Other,HR,Office Assistant,BA,98270,2023-07-17,2,2,3,36,No,3,3,Single,5,3.0,22,Delhi,Yes
EMP20230273,Seher Kata,29,Other,IT,Office Assistant,B.Tech,44255,2020-06-12,5,5,5,42,Yes,4,2,Married,0,38.4,20,Delhi,No
EMP20230274,Samiha Yohannan,54,Other,IT,Accounts Officer,Diploma,111649,2022-05-30,3,0,5,34,No,4,3,Single,1,44.1,25,Mumbai,No
EMP20230275,Seher Balakrishnan,30,Female,Accounts,Accounts Officer,B.Tech,87780,2020-10-25,5,2,2,2,Yes,4,2,Divorced,1,45.3,28,Bengaluru,Yes
EMP20230276,Kiara Sahni,44,Other,Accounts,Sales Associate,MBA,23292,2021-07-31,4,1,3,18,Yes,4,4,Married,5,5.0,25,Pune,No
EMP20230277,Hrishita Gandhi,52,Female,Admin,Office Assistant,BA,54776,2016-10-25,9,5,1,32,Yes,3,2,Single,2,21.7,15,Kolkata,No
EMP20230278,Charvi Deol,53,Other,Accounts,Office Assistant,MBA,26948,2020-05-30,5,1,3,14,Yes,5,2,Divorced,0,33.6,6,Pune,Yes
EMP20230279,Raghav Bhatnagar,28,Other,Sales,Sales Associate,MBA,22815,2016-12-10,9,1,5,22,Yes,1,1,Single,0,48.8,2,Hyderabad,Yes
EMP20230280,Umang Goyal,60,Female,HR,Sales Associate,B.Tech,93974,2023-09-01,2,1,3,35,No,3,1,Married,2,21.2,15,Kolkata,Yes
EMP20230281,Shalv Karan,55,Male,Accounts,Office Assistant,BA,38670,2022-03-18,3,0,1,6,Yes,5,2,Single,1,11.5,29,Hyderabad,No
EMP20230282,Renee Wali,23,Other,HR,Sales Associate,Diploma,80953,2024-03-29,1,0,5,11,No,3,1,Married,4,32.6,16,Kolkata,Yes
EMP20230283,Tejas Sachdeva,35,Male,Sales,Accounts Officer,B.Tech,73165,2016-07-18,9,9,4,28,Yes,1,4,Single,1,11.6,19,Hyderabad,No
EMP20230284,Sahil Yogi,27,Female,Accounts,Software Engineer,M.Com,59869,2018-05-20,7,0,1,28,Yes,5,4,Single,3,20.0,8,Chennai,No
EMP20230285,Saanvi Sagar,24,Other,Sales,Accounts Officer,Diploma,16147,2022-12-20,3,2,4,40,No,4,3,Single,2,8.3,22,Pune,Yes
EMP20230286,Aarna Tailor,59,Male,Sales,HR Executive,MBA,71003,2020-08-27,5,4,4,18,No,3,1,Divorced,2,12.0,13,Pune,No
EMP20230287,Reyansh Din,23,Female,Accounts,HR Executive,M.Com,96823,2023-09-17,2,1,2,3,No,5,4,Married,5,34.2,29,Pune,Yes
EMP20230288,Armaan Buch,46,Other,Sales,Sales Associate,BA,64998,2022-10-13,3,3,1,31,No,2,3,Married,2,20.4,12,Pune,Yes
EMP20230289,Kimaya Gandhi,39,Female,Accounts,HR Executive,B.Tech,115025,2022-03-26,3,1,4,22,Yes,3,4,Divorced,3,35.5,5,Hyderabad,No
EMP20230290,Parinaaz Kunda,26,Other,Sales,HR Executive,MBA,58300,2018-04-28,7,3,3,42,Yes,4,2,Married,1,38.7,14,Mumbai,Yes
EMP20230291,Yuvaan Magar,41,Female,Sales,Software Engineer,Diploma,28616,2019-05-13,6,3,4,16,No,2,4,Divorced,0,13.3,4,Delhi,No
EMP20230292,Ela Desai,32,Male,Sales,Software Engineer,MBA,111369,2022-07-16,3,1,2,47,No,2,4,Married,4,13.7,28,Hyderabad,Yes
EMP20230293,Jayan Lata,36,Female,HR,Office Assistant,Diploma,35294,2019-06-21,6,2,4,50,No,2,4,Married,2,1.7,0,Hyderabad,No
EMP20230294,Onkar Mangal,34,Male,HR,HR Executive,BA,112704,2017-09-26,8,2,3,7,No,4,3,Single,1,16.6,14,Mumbai,Yes
EMP20230295,Tanya Sekhon,53,Male,Admin,Software Engineer,MBA,49429,2016-10-19,9,5,3,44,Yes,1,2,Divorced,5,31.6,9,Pune,Yes
EMP20230296,Stuvan Walia,27,Other,IT,HR Executive,M.Com,30017,2020-10-12,5,3,2,39,No,2,4,Divorced,0,7.5,24,Hyderabad,Yes
EMP20230297,Dhanuk Dayal,29,Other,Accounts,Software Engineer,BA,85478,2021-09-05,4,0,4,28,No,5,2,Single,3,4.5,22,Pune,Yes
EMP20230298,Khushi Sem,36,Male,Sales,HR Executive,M.Com,82100,2021-10-05,4,0,5,21,No,5,3,Single,0,9.8,10,Bengaluru,No
EMP20230299,Parinaaz Madan,55,Male,Admin,Accounts Officer,M.Com,21174,2016-09-25,9,7,4,58,No,2,3,Single,0,30.4,10,Hyderabad,No
EMP20230300,Arnav Manne,56,Other,Accounts,Sales Associate,MBA,73599,2019-07-22,6,0,2,12,No,1,1,Single,1,44.0,24,Delhi,Yes
EMP20230301,Veer Rau,43,Male,Accounts,HR Executive,Diploma,99691,2023-12-30,2,2,2,48,Yes,4,2,Divorced,5,22.2,9,Pune,No
EMP20230302,Ishaan Halder,29,Other,HR,Software Engineer,B.Tech,92756,2018-06-19,7,0,3,54,Yes,4,2,Married,0,12.4,24,Bengaluru,Yes
EMP20230303,Shaan Vaidya,58,Male,IT,Sales Associate,Diploma,36245,2020-09-30,5,4,2,47,Yes,2,1,Single,1,29.2,7,Hyderabad,Yes
EMP20230304,Arhaan Gokhale,57,Female,HR,Accounts Officer,M.Com,102302,2023-01-21,2,1,5,56,No,1,3,Married,4,1.8,27,Hyderabad,No
EMP20230305,Farhan Lad,23,Female,Admin,Accounts Officer,B.Tech,41689,2022-05-07,3,2,4,47,No,1,4,Divorced,5,7.1,24,Bengaluru,No
EMP20230306,Prerak Sura,36,Other,Accounts,Software Engineer,MBA,49031,2018-07-22,7,5,3,44,No,5,4,Single,4,20.8,16,Hyderabad,No
EMP20230307,Dhanuk Sangha,29,Male,HR,Software Engineer,B.Tech,114883,2016-03-08,9,1,3,60,Yes,4,1,Married,3,20.9,2,Hyderabad,No
EMP20230308,Ranbir D’Alia,22,Female,Sales,Software Engineer,Diploma,42400,2024-02-11,1,1,5,18,Yes,1,1,Divorced,0,4.7,10,Kolkata,No
EMP20230309,Ira Baria,32,Male,Accounts,HR Executive,M.Com,35214,2021-12-20,4,3,3,10,No,1,1,Divorced,0,29.9,9,Delhi,Yes
EMP20230310,Faiyaz Keer,41,Female,IT,Office Assistant,Diploma,98434,2020-12-14,5,5,5,57,No,2,2,Married,1,31.5,13,Bengaluru,Yes
EMP20230311,Aarush Dugar,53,Female,Sales,Accounts Officer,BA,37387,2022-07-05,3,2,1,49,Yes,4,3,Married,0,31.3,20,Pune,No
EMP20230312,Aarav Char,38,Male,Accounts,Sales Associate,B.Tech,106496,2023-03-05,2,2,2,24,No,2,2,Single,4,30.3,19,Chennai,Yes
EMP20230313,Abram Kunda,49,Male,Accounts,Software Engineer,Diploma,85520,2017-05-08,8,6,5,16,Yes,2,3,Divorced,1,19.9,2,Hyderabad,Yes
EMP20230314,Hridaan Basak,30,Male,HR,HR Executive,B.Tech,83990,2019-06-11,6,3,4,10,Yes,4,4,Married,3,6.1,16,Bengaluru,No
EMP20230315,Damini Gill,24,Female,HR,Accounts Officer,B.Tech,41715,2016-01-30,9,2,5,27,No,4,2,Married,4,5.0,10,Kolkata,No
EMP20230316,Amira Bal,29,Female,Admin,HR Executive,MBA,26896,2023-06-27,2,0,1,33,No,2,2,Single,1,42.2,18,Mumbai,Yes
EMP20230317,Jivin Jani,60,Other,IT,Sales Associate,B.Tech,34324,2022-12-28,3,3,5,29,No,2,4,Single,3,32.2,29,Hyderabad,No
EMP20230318,Prisha Chauhan,31,Other,HR,Software Engineer,B.Tech,105951,2021-08-02,4,0,5,59,Yes,1,3,Divorced,4,35.0,24,Kolkata,Yes
EMP20230319,Ryan Goyal,32,Female,Admin,HR Executive,MBA,68352,2021-02-07,4,0,1,44,Yes,5,1,Married,0,21.3,29,Hyderabad,Yes
EMP20230320,Raunak Mane,28,Other,Admin,HR Executive,M.Com,83638,2020-07-27,5,0,3,20,Yes,2,4,Divorced,1,49.2,30,Pune,No
EMP20230321,Vanya Viswanathan,25,Male,Admin,Sales Associate,M.Com,39782,2015-07-31,10,3,3,41,No,4,4,Divorced,3,7.5,13,Kolkata,No
EMP20230322,Piya Kumer,26,Other,Accounts,Office Assistant,B.Tech,83201,2018-06-26,7,7,1,6,No,2,1,Married,0,26.4,27,Mumbai,Yes
EMP20230323,Nishith Sharma,47,Other,HR,Office Assistant,B.Tech,109941,2017-07-31,8,0,1,60,No,2,2,Married,3,36.2,9,Bengaluru,Yes
EMP20230324,Tushar Wali,53,Other,IT,Software Engineer,MBA,28200,2019-01-16,6,6,1,37,Yes,4,3,Married,2,31.0,4,Delhi,No
EMP20230325,Krish Dutt,22,Other,Accounts,Office Assistant,B.Tech,60332,2024-06-03,1,1,4,10,No,1,3,Divorced,3,37.1,20,Kolkata,Yes
EMP20230326,Abram Dani,52,Male,Sales,HR Executive,Diploma,97909,2018-04-25,7,7,3,14,Yes,4,2,Single,2,21.6,27,Hyderabad,No
EMP20230327,Faiyaz Bansal,54,Female,HR,HR Executive,B.Tech,37274,2023-01-22,2,0,3,22,Yes,5,2,Single,4,7.7,16,Chennai,Yes
EMP20230328,Vivaan Bahri,23,Other,HR,Accounts Officer,Diploma,109740,2019-12-30,6,2,2,44,No,5,3,Divorced,0,37.9,6,Chennai,No
EMP20230329,Urvi Bath,33,Female,Admin,Office Assistant,BA,27979,2021-08-02,4,3,2,10,Yes,1,3,Single,2,2.6,19,Bengaluru,Yes
EMP20230330,Armaan Hegde,60,Female,Accounts,Sales Associate,B.Tech,42381,2022-09-06,3,0,5,32,Yes,5,3,Married,0,17.6,0,Hyderabad,Yes
EMP20230331,Zain Choudhury,24,Other,Sales,Sales Associate,MBA,23557,2020-02-14,5,1,4,32,Yes,4,3,Divorced,2,37.0,20,Delhi,No
EMP20230332,Raunak Kalla,40,Female,IT,Office Assistant,MBA,39424,2021-10-18,4,3,1,9,No,3,3,Single,3,22.2,5,Kolkata,No
EMP20230333,Biju Chauhan,56,Female,Admin,Software Engineer,Diploma,38843,2023-07-07,2,0,3,55,No,5,3,Married,4,44.0,17,Kolkata,Yes
EMP20230334,Ishita Gupta,47,Female,IT,Office Assistant,BA,93798,2018-05-08,7,5,1,38,Yes,2,1,Divorced,5,43.3,3,Chennai,Yes
EMP20230335,Ehsaan Singh,43,Other,Accounts,Software Engineer,BA,18959,2019-01-09,6,4,5,40,Yes,5,2,Single,4,37.3,2,Hyderabad,No
EMP20230336,Nishith Dayal,25,Female,Accounts,HR Executive,BA,30018,2018-04-16,7,1,1,58,Yes,1,4,Single,3,46.4,19,Delhi,Yes
